time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering,driver_demands.throttle
1.79,32.72916021,2.09636E-05,8.64813E-05,18.91603503,-4.98264E-06,-5.31093E-06,-5.91713E-06,0,7.21492E-05,13.53744711
1.8,32.91832093,2.08171E-05,8.6475E-05,18.91610798,-4.98216E-06,-5.29745E-06,-5.74537E-06,0,7.21326E-05,13.54404927
1.81,33.10748238,2.06731E-05,8.64684E-05,18.91618345,-4.98176E-06,-5.28395E-06,-5.57602E-06,0,7.21125E-05,13.55059689
1.82,33.2966446,2.05316E-05,8.64617E-05,18.91626139,-4.98142E-06,-5.27044E-06,-5.4091E-06,0,7.20893E-05,13.55709009
1.83,33.48580762,2.03925E-05,8.64548E-05,18.9163418,-4.98116E-06,-5.25691E-06,-5.24461E-06,0,7.2063E-05,13.563529
1.84,33.67497145,2.02559E-05,8.64478E-05,18.91642464,-4.98096E-06,-5.24337E-06,-5.08258E-06,0,7.20337E-05,13.56991379
1.85,33.86413612,2.01219E-05,8.64405E-05,18.91650991,-4.98082E-06,-5.22984E-06,-4.923E-06,0,7.20015E-05,13.57624457
1.86,34.05330165,1.99903E-05,8.64332E-05,18.91659757,-4.98075E-06,-5.21631E-06,-4.7659E-06,0,7.19665E-05,13.5825215
1.87,34.24246808,1.98611E-05,8.64257E-05,18.91668761,-4.98075E-06,-5.2028E-06,-4.61129E-06,0,7.19288E-05,13.58874473
1.88,34.43163541,1.97345E-05,8.64181E-05,18.91678001,-4.9808E-06,-5.18931E-06,-4.45916E-06,0,7.18885E-05,13.59491441
1.89,34.62080368,1.96103E-05,8.64103E-05,18.91687474,-4.98091E-06,-5.17585E-06,-4.30953E-06,0,7.18457E-05,13.60103069
1.9,34.80997292,1.94886E-05,8.64025E-05,18.91697178,-4.98108E-06,-5.16242E-06,-4.1624E-06,0,7.18005E-05,13.60709372
1.91,34.99914313,1.93693E-05,8.63946E-05,18.91707112,-4.98131E-06,-5.14903E-06,-4.01778E-06,0,7.1753E-05,13.61310366
1.92,35.18831435,1.92525E-05,8.63866E-05,18.91717273,-4.98159E-06,-5.13568E-06,-3.87566E-06,0,7.17033E-05,13.61906068
1.93,35.37748659,1.91381E-05,8.63786E-05,18.9172766,-4.98193E-06,-5.12239E-06,-3.73605E-06,0,7.16515E-05,13.62496493
1.94,35.56665988,1.90261E-05,8.63705E-05,18.91738269,-4.98233E-06,-5.10915E-06,-3.59895E-06,0,7.15976E-05,13.63081659
1.95,35.75583425,1.89166E-05,8.63624E-05,18.917491,-4.98277E-06,-5.09597E-06,-3.46435E-06,0,7.1542E-05,13.63661581
1.96,35.94500971,1.88094E-05,8.63543E-05,18.9176015,-4.98327E-06,-5.08286E-06,-3.33226E-06,0,7.14843E-05,13.64236277
1.97,36.13418629,1.87046E-05,8.63462E-05,18.91771416,-4.98382E-06,-5.06982E-06,-3.20267E-06,0,7.1425E-05,13.64805765
1.98,36.323364,1.86022E-05,8.63382E-05,18.91782898,-4.98441E-06,-5.05685E-06,-3.07558E-06,0,7.1364E-05,13.65370061
1.99,36.51254288,1.85022E-05,8.63301E-05,18.91794593,-4.98506E-06,-5.04397E-06,-2.95098E-06,0,7.13014E-05,13.65929184
2,36.70172293,1.84045E-05,8.63221E-05,18.91806499,-4.98575E-06,-5.03117E-06,-2.82887E-06,0,7.12374E-05,13.66483151
2.01,36.89090418,1.83091E-05,8.63141E-05,18.91818614,-4.98649E-06,-5.01846E-06,-2.70923E-06,0,7.11719E-05,13.6703198
2.02,37.08008666,1.8216E-05,8.63062E-05,18.91830936,-4.98727E-06,-5.00584E-06,-2.59206E-06,0,7.11051E-05,13.67575689
2.03,37.26927038,1.81253E-05,8.62983E-05,18.91843463,-4.98809E-06,-4.99332E-06,-2.47735E-06,0,7.1037E-05,13.68114298
2.04,37.45845536,1.80367E-05,8.62905E-05,18.91856193,-4.98895E-06,-4.98091E-06,-2.36509E-06,0,7.09677E-05,13.68647823
2.05,37.64764162,1.79505E-05,8.62828E-05,18.91869124,-4.98986E-06,-4.96859E-06,-2.25526E-06,0,7.08973E-05,13.69176285
2.06,37.83682919,1.78665E-05,8.62751E-05,18.91882254,-4.9908E-06,-4.95639E-06,-2.14785E-06,0,7.08258E-05,13.69699701
2.07,38.02601808,1.77847E-05,8.62676E-05,18.91895582,-4.99178E-06,-4.94429E-06,-2.04286E-06,0,7.07534E-05,13.7021809
2.08,38.21520831,1.7705E-05,8.62601E-05,18.91909105,-4.9928E-06,-4.93231E-06,-1.94026E-06,0,7.06799E-05,13.70731472
2.09,38.40439991,1.76276E-05,8.62527E-05,18.91922821,-4.99385E-06,-4.92045E-06,-1.84004E-06,0,7.06056E-05,13.71239865
2.1,38.59359288,1.75523E-05,8.62453E-05,18.91936729,-4.99493E-06,-4.90871E-06,-1.74218E-06,0,7.05306E-05,13.71743289
2.11,38.78278726,1.74792E-05,8.62381E-05,18.91950826,-4.99605E-06,-4.89708E-06,-1.64667E-06,0,7.04546E-05,13.72241763
2.12,38.97198305,1.74081E-05,8.6231E-05,18.91965111,-4.9972E-06,-4.88559E-06,-1.5535E-06,0,7.03781E-05,13.72735305
2.13,39.16118029,1.73391E-05,8.62239E-05,18.91979582,-4.99837E-06,-4.87422E-06,-1.46263E-06,0,7.03008E-05,13.73223935
2.14,39.35037898,1.72722E-05,8.62169E-05,18.91994236,-4.99958E-06,-4.86297E-06,-1.37406E-06,0,7.0223E-05,13.73707673
2.15,39.53957914,1.72073E-05,8.621E-05,18.92009073,-5.00081E-06,-4.85186E-06,-1.28775E-06,0,7.01447E-05,13.74186537
2.16,39.7287808,1.71445E-05,8.62032E-05,18.9202409,-5.00206E-06,-4.84088E-06,-1.20371E-06,0,7.00657E-05,13.74660547
2.17,39.91798396,1.70836E-05,8.61964E-05,18.92039284,-5.00334E-06,-4.83004E-06,-1.12189E-06,0,6.99865E-05,13.75129723
2.18,40.10718866,1.70247E-05,8.61898E-05,18.92054656,-5.00464E-06,-4.81933E-06,-1.04228E-06,0,6.99067E-05,13.75594083
2.19,40.2963949,1.69677E-05,8.61832E-05,18.92070201,-5.00596E-06,-4.80876E-06,-9.64865E-07,0,6.98266E-05,13.76053647
2.2,40.4856027,1.69126E-05,8.61767E-05,18.9208592,-5.0073E-06,-4.79832E-06,-8.89615E-07,0,6.97462E-05,13.76508434
2.21,40.67481209,1.68594E-05,8.61702E-05,18.92101809,-5.00866E-06,-4.78803E-06,-8.16507E-07,0,6.96654E-05,13.76958464
2.22,40.86402307,1.68081E-05,8.61638E-05,18.92117867,-5.01004E-06,-4.77788E-06,-7.45519E-07,0,6.95845E-05,13.77403755
2.23,41.05323567,1.67586E-05,8.61575E-05,18.92134093,-5.01143E-06,-4.76787E-06,-6.76628E-07,0,6.95033E-05,13.77844328
2.24,41.2424499,1.67109E-05,8.61512E-05,18.92150484,-5.01283E-06,-0.000004758,-6.09808E-07,0,6.94221E-05,13.78280201
2.25,41.43166577,1.6665E-05,8.6145E-05,18.92167038,-5.01425E-06,-4.74828E-06,-5.45036E-07,0,6.93407E-05,13.78711393
2.26,41.62088331,1.66209E-05,8.61389E-05,18.92183754,-5.01568E-06,-4.7387E-06,-4.82287E-07,0,6.92592E-05,13.79137925
2.27,41.81010253,1.65785E-05,8.61328E-05,18.92200631,-5.01713E-06,-4.72926E-06,-4.21534E-07,0,6.91778E-05,13.79559815
2.28,41.99932344,1.65377E-05,8.61268E-05,18.92217665,-5.01858E-06,-4.71997E-06,-3.62754E-07,0,6.90962E-05,13.79977082
2.29,42.18854607,1.64987E-05,8.61208E-05,18.92234856,-5.02004E-06,-4.71083E-06,-3.05919E-07,0,6.90148E-05,13.80389745
2.3,42.37777042,1.64613E-05,8.61149E-05,18.92252201,-5.02151E-06,-4.70183E-06,-2.51005E-07,0,6.89335E-05,13.80797824
2.31,42.56699651,1.64255E-05,8.6109E-05,18.922697,-5.02298E-06,-4.69299E-06,-1.97984E-07,0,6.88522E-05,13.81201338
2.32,42.75622436,1.63913E-05,8.61032E-05,18.92287349,-5.02446E-06,-4.68428E-06,-1.4683E-07,0,6.87712E-05,13.81600306
2.33,42.94545399,1.63587E-05,8.60974E-05,18.92305148,-5.02595E-06,-4.67573E-06,-9.7516E-08,0,6.86902E-05,13.81994746
2.34,43.1346854,1.63276E-05,8.60917E-05,18.92323095,-5.02743E-06,-4.66732E-06,-5.0016E-08,0,6.86095E-05,13.82384679
2.35,43.32391861,1.6298E-05,8.6086E-05,18.92341187,-5.02893E-06,-4.65906E-06,0,0,6.85292E-05,13.82770123
2.36,43.51315364,1.62699E-05,8.60803E-05,18.92359424,-5.03042E-06,-4.65095E-06,3.9653E-08,0,6.84491E-05,13.83151097
2.37,43.7023905,1.62432E-05,8.60748E-05,18.92377803,-5.03191E-06,-4.64298E-06,8.1875E-08,0,6.83693E-05,13.8352762
2.38,43.8916292,1.6218E-05,8.60692E-05,18.92396323,-5.03341E-06,-4.63517E-06,1.22393E-07,0,6.82897E-05,13.83899712
2.39,44.08086977,1.61942E-05,8.60638E-05,18.92414982,-5.0349E-06,-4.6275E-06,1.61235E-07,0,6.82106E-05,13.84267391
2.4,44.2701122,1.61717E-05,8.60583E-05,18.92433779,-5.03639E-06,-4.61997E-06,1.98426E-07,0,6.81319E-05,13.84630676
2.41,44.45935653,1.61506E-05,8.6053E-05,18.92452711,-5.03788E-06,-4.61259E-06,2.33996E-07,0,6.80536E-05,13.84989587
2.42,44.64860275,1.61308E-05,8.60476E-05,18.92471777,-5.03937E-06,-4.60536E-06,2.67972E-07,0,6.79758E-05,13.85344142
2.43,44.83785089,1.61123E-05,8.60424E-05,18.92490975,-5.04085E-06,-4.59828E-06,3.00381E-07,0,6.78984E-05,13.85694361
2.44,45.02710095,1.60951E-05,8.60371E-05,18.92510304,-5.04233E-06,-4.59134E-06,3.31252E-07,0,6.78216E-05,13.86040263
2.45,45.21635295,1.60791E-05,8.6032E-05,18.92529762,-5.0438E-06,-4.58454E-06,3.60611E-07,0,6.77453E-05,13.86381866
2.46,45.40560691,1.60643E-05,8.60269E-05,18.92549347,-5.04527E-06,-4.57789E-06,3.88488E-07,0,6.76695E-05,13.8671919
2.47,45.59486283,1.60507E-05,8.60218E-05,18.92569058,-5.04673E-06,-4.57138E-06,4.14908E-07,0,6.75944E-05,13.87052254
2.48,45.78412072,1.60382E-05,8.60169E-05,18.92588893,-5.04819E-06,-4.56501E-06,4.39901E-07,0,6.75198E-05,13.87381077
2.49,45.97338061,1.60269E-05,8.60119E-05,18.9260885,-5.04964E-06,-4.55879E-06,4.63493E-07,0,6.7446E-05,13.87705677
2.5,46.1626425,1.60167E-05,8.60071E-05,18.92628928,-5.05108E-06,-4.5527E-06,4.85712E-07,0,6.73727E-05,13.88026075
2.51,46.3519064,1.60075E-05,8.60023E-05,18.92649126,-5.05251E-06,-4.54676E-06,5.06586E-07,0,6.73E-05,13.8834229
2.52,46.54117233,1.59995E-05,8.59976E-05,18.92669441,-5.05394E-06,-4.54096E-06,5.26141E-07,0,6.72282E-05,13.8865434
2.53,46.73044029,1.59924E-05,8.59929E-05,18.92689871,-5.05535E-06,-4.53529E-06,5.44405E-07,0,6.71569E-05,13.88962244
2.54,46.9197103,1.59863E-05,8.59883E-05,18.92710417,-5.05676E-06,-4.52976E-06,5.61406E-07,0,6.70865E-05,13.89266022
2.55,47.10898238,1.59812E-05,8.59838E-05,18.92731074,-5.05815E-06,-4.52437E-06,5.7717E-07,0,6.70167E-05,13.89565694
2.56,47.29825652,1.59771E-05,8.59793E-05,18.92751844,-5.05954E-06,-4.51911E-06,5.91724E-07,0,6.69477E-05,13.89861277
2.57,47.48753275,1.59739E-05,8.59749E-05,18.92772722,-5.06091E-06,-4.51399E-06,6.05095E-07,0,6.68795E-05,13.90152792
2.58,47.67681107,1.59716E-05,8.59706E-05,18.92793709,-5.06227E-06,-4.509E-06,6.17309E-07,0,6.68119E-05,13.90440258
2.59,47.86609149,1.59702E-05,8.59663E-05,18.92814802,-5.06362E-06,-4.50414E-06,6.28394E-07,0,6.67453E-05,13.90723694
2.6,48.05537403,1.59696E-05,8.59621E-05,18.92836,-5.06496E-06,-4.49941E-06,6.38374E-07,0,6.66794E-05,13.9100312
2.61,48.2446587,1.59698E-05,8.5958E-05,18.92857302,-5.06629E-06,-4.49481E-06,6.47278E-07,0,6.66144E-05,13.91278554
2.62,48.4339455,1.59709E-05,8.5954E-05,18.92878706,-5.0676E-06,-4.49034E-06,6.55129E-07,0,6.65502E-05,13.91550016
2.63,48.62323444,1.59727E-05,8.595E-05,18.92900209,-5.06891E-06,-4.486E-06,6.61955E-07,0,6.64867E-05,13.91817525
2.64,48.81252554,1.59753E-05,8.59461E-05,18.92921812,-5.07019E-06,-4.48178E-06,6.6778E-07,0,6.64243E-05,13.92081101
2.65,49.00181881,1.59787E-05,8.59423E-05,18.92943512,-5.07147E-06,-4.47768E-06,6.7263E-07,0,6.63625E-05,13.92340763
2.66,49.19111425,1.59827E-05,8.59385E-05,18.92965308,-5.07273E-06,-4.47371E-06,6.76531E-07,0,6.63017E-05,13.92596531
2.67,49.38041187,1.59874E-05,8.59349E-05,18.92987198,-5.07397E-06,-4.46986E-06,6.79506E-07,0,6.62417E-05,13.92848423
2.68,49.56971169,1.59929E-05,8.59313E-05,18.93009181,-5.07521E-06,-4.46612E-06,6.81582E-07,0,6.61826E-05,13.93096459
2.69,49.75901371,1.59989E-05,8.59277E-05,18.93031255,-5.07643E-06,-4.46251E-06,6.82782E-07,0,6.61244E-05,13.9334066
2.7,49.94831794,1.60056E-05,8.59243E-05,18.93053419,-5.07763E-06,-4.45901E-06,6.8313E-07,0,6.6067E-05,13.93581043
2.71,50.1376244,1.60129E-05,8.59209E-05,18.93075671,-5.07882E-06,-4.45563E-06,6.82651E-07,0,6.60106E-05,13.93817628
2.72,50.32693308,1.60208E-05,8.59176E-05,18.93098011,-5.07999E-06,-4.45236E-06,6.81367E-07,0,6.5955E-05,13.94050435
2.73,50.516244,1.60292E-05,8.59143E-05,18.93120436,-5.08115E-06,-4.4492E-06,6.79304E-07,0,6.59003E-05,13.94279484
2.74,50.70555717,1.60382E-05,8.59111E-05,18.93142945,-5.08229E-06,-4.44615E-06,6.76484E-07,0,6.58466E-05,13.94504793
2.75,50.8948726,1.60477E-05,8.5908E-05,18.93165536,-5.08342E-06,-4.44322E-06,6.72929E-07,0,6.57936E-05,13.94726382
2.76,51.08419028,1.60577E-05,8.5905E-05,18.93188209,-5.08453E-06,-4.44038E-06,6.68663E-07,0,6.57416E-05,13.94944271
2.77,51.27351024,1.60682E-05,8.59021E-05,18.93210961,-5.08563E-06,-4.43766E-06,6.63708E-07,0,6.56905E-05,13.95158479
2.78,51.46283248,1.60791E-05,8.58992E-05,18.93233792,-5.08671E-06,-4.43504E-06,6.58086E-07,0,6.56403E-05,13.95369025
2.79,51.652157,1.60905E-05,8.58963E-05,18.932567,-5.08777E-06,-4.43252E-06,6.51819E-07,0,6.55911E-05,13.95575928
2.8,51.84148382,1.61023E-05,8.58936E-05,18.93279684,-5.08882E-06,-4.4301E-06,6.44928E-07,0,6.55426E-05,13.95779209
2.81,52.03081294,1.61146E-05,8.58909E-05,18.93302741,-5.08985E-06,-4.42778E-06,6.37436E-07,0,6.54951E-05,13.95978886
2.82,52.22014437,1.61272E-05,8.58883E-05,18.93325872,-5.09086E-06,-4.42556E-06,6.29361E-07,0,6.54485E-05,13.96174979
2.83,52.40947812,1.61402E-05,8.58858E-05,18.93349073,-5.09186E-06,-4.42344E-06,6.20727E-07,0,6.54027E-05,13.96367507
2.84,52.59881419,1.61535E-05,8.58833E-05,18.93372345,-5.09284E-06,-4.42141E-06,6.11552E-07,0,6.5358E-05,13.96556489
2.85,52.78815259,1.61672E-05,8.58809E-05,18.93395686,-5.09381E-06,-4.41947E-06,6.01857E-07,0,6.53139E-05,13.96741945
2.86,52.97749333,1.61813E-05,8.58785E-05,18.93419094,-5.09476E-06,-4.41762E-06,5.91663E-07,0,6.52709E-05,13.96923895
2.87,53.16683641,1.61956E-05,8.58763E-05,18.93442568,-5.09569E-06,-4.41586E-06,5.80987E-07,0,6.52287E-05,13.97102357
2.88,53.35618184,1.62102E-05,8.5874E-05,18.93466106,-5.09661E-06,-4.41419E-06,5.6985E-07,0,6.51874E-05,13.9727735
2.89,53.54552963,1.62251E-05,8.58719E-05,18.93489708,-5.09751E-06,-4.41261E-06,5.5827E-07,0,6.51471E-05,13.97448895
2.9,53.73487979,1.62402E-05,8.58698E-05,18.93513372,-5.09839E-06,-4.41111E-06,5.46266E-07,0,6.51074E-05,13.97617009
2.91,53.92423231,1.62556E-05,8.58678E-05,18.93537097,-5.09926E-06,-4.4097E-06,5.33856E-07,0,6.50688E-05,13.97781713
2.92,54.11358721,1.62712E-05,8.58659E-05,18.93560881,-5.10011E-06,-4.40836E-06,5.21058E-07,0,6.5031E-05,13.97943026
2.93,54.30294449,1.62871E-05,8.5864E-05,18.93584723,-5.10094E-06,-4.40711E-06,5.0789E-07,0,6.4994E-05,13.98100967
2.94,54.49230415,1.63031E-05,8.58621E-05,18.93608622,-5.10176E-06,-4.40593E-06,4.94369E-07,0,6.49579E-05,13.98255554
2.95,54.68166621,1.63193E-05,8.58604E-05,18.93632576,-5.10256E-06,-4.40483E-06,4.80513E-07,0,6.49226E-05,13.98406808
2.96,54.87103067,1.63357E-05,8.58587E-05,18.93656585,-5.10334E-06,-4.4038E-06,4.66337E-07,0,6.48882E-05,13.98554746
2.97,55.06039753,1.63522E-05,8.5857E-05,18.93680646,-5.10411E-06,-4.40285E-06,4.51859E-07,0,6.48546E-05,13.98699389
2.98,55.2497668,1.63689E-05,8.58555E-05,18.9370476,-5.10486E-06,-4.40197E-06,4.37094E-07,0,6.48218E-05,13.98840756
2.99,55.43913848,1.63858E-05,8.58539E-05,18.93728923,-5.10559E-06,-4.40116E-06,4.22058E-07,0,6.47899E-05,13.98978865
3,55.62851259,1.64027E-05,8.58525E-05,18.93753136,-5.10631E-06,-4.40041E-06,4.06768E-07,0,6.47587E-05,13.99113735
3.01,55.81788911,1.64197E-05,8.58511E-05,18.93777397,-5.10702E-06,-4.39974E-06,3.91237E-07,0,6.47285E-05,13.99245385
3.02,56.00726807,1.64369E-05,8.58497E-05,18.93801705,-5.1077E-06,-4.39913E-06,3.7548E-07,0,6.46989E-05,13.99373835
3.03,56.19664946,1.64541E-05,8.58485E-05,18.93826058,-5.10837E-06,-4.39858E-06,3.59514E-07,0,6.46702E-05,13.99499103
3.04,56.38603328,1.64714E-05,8.58472E-05,18.93850456,-5.10903E-06,-4.3981E-06,3.43351E-07,0,6.46422E-05,13.99621209
3.05,56.57541955,1.64888E-05,8.58461E-05,18.93874897,-5.10967E-06,-4.39767E-06,3.27005E-07,0,6.4615E-05,13.9974017
3.06,56.76480826,1.65062E-05,8.5845E-05,18.93899379,-5.11029E-06,-4.39731E-06,3.10491E-07,0,6.45887E-05,13.99856007
3.07,56.95419943,1.65237E-05,8.58439E-05,18.93923902,-5.1109E-06,-4.397E-06,2.93822E-07,0,6.4563E-05,13.99968737
3.08,57.14359304,1.65412E-05,8.58429E-05,18.93948465,-5.11149E-06,-4.39675E-06,2.7701E-07,0,6.45381E-05,14.0007838
3.09,57.33298912,1.65587E-05,8.5842E-05,18.93973066,-5.11207E-06,-4.39656E-06,2.60069E-07,0,6.4514E-05,14.00184954
3.1,57.52238766,1.65762E-05,8.58411E-05,18.93997704,-5.11264E-06,-4.39642E-06,2.43011E-07,0,6.44905E-05,14.00288478
3.11,57.71178866,1.65937E-05,8.58403E-05,18.94022379,-5.11318E-06,-4.39633E-06,2.25848E-07,0,6.44679E-05,14.00388971
3.12,57.90119213,1.66112E-05,8.58395E-05,18.94047088,-5.11372E-06,-4.39629E-06,2.08592E-07,0,6.44459E-05,14.00486451
3.13,58.09059808,1.66287E-05,8.58388E-05,18.9407183,-5.11424E-06,-4.3963E-06,1.91255E-07,0,6.44246E-05,14.00580938
3.14,58.2800065,1.66462E-05,8.58381E-05,18.94096606,-5.11474E-06,-4.39636E-06,1.73848E-07,0,6.44041E-05,14.00672449
3.15,58.4694174,1.66636E-05,8.58375E-05,18.94121412,-5.11523E-06,-4.39646E-06,1.56382E-07,0,6.43842E-05,14.00761004
3.16,58.65883079,1.6681E-05,8.58369E-05,18.94146249,-5.11571E-06,-4.39661E-06,1.38868E-07,0,6.4365E-05,14.0084662
3.17,58.84824665,1.66984E-05,8.58364E-05,18.94171115,-5.11617E-06,-4.39681E-06,1.21316E-07,0,6.43465E-05,14.00929317
3.18,59.03766501,1.67157E-05,8.5836E-05,18.94196009,-5.11661E-06,-4.39704E-06,1.03737E-07,0,6.43286E-05,14.01009113
3.19,59.22708586,1.67329E-05,8.58356E-05,18.9422093,-5.11705E-06,-4.39732E-06,8.6139E-08,0,6.43114E-05,14.01086026
3.2,59.4165092,1.67501E-05,8.58352E-05,18.94245877,-5.11747E-06,-4.39764E-06,6.8535E-08,0,6.42948E-05,14.01160075
3.21,59.60593503,1.67671E-05,8.58349E-05,18.94270849,-5.11788E-06,-4.39799E-06,5.0931E-08,0,6.4279E-05,14.01231279
3.22,59.79536337,1.67841E-05,8.58346E-05,18.94295844,-5.11827E-06,-4.39838E-06,3.3338E-08,0,6.42636E-05,14.01299655
3.23,59.9847942,1.6801E-05,8.58344E-05,18.94320862,-5.11865E-06,-4.39881E-06,1.5765E-08,0,6.4249E-05,14.01365222
3.24,60.17422754,1.68178E-05,8.58342E-05,18.94345901,-5.11902E-06,-4.39928E-06,0,0,6.42349E-05,14.01427998
3.25,60.36366338,1.68345E-05,8.58341E-05,18.9437096,-5.11937E-06,-4.39977E-06,-1.929E-08,0,6.42215E-05,14.01488002
3.26,60.55310173,1.68511E-05,8.58341E-05,18.94396039,-5.11971E-06,-4.4003E-06,-3.6754E-08,0,6.42086E-05,14.01545251
3.27,60.74254259,1.68676E-05,8.5834E-05,18.94421137,-5.12005E-06,-4.40086E-06,-5.4167E-08,0,6.41962E-05,14.01599765
3.28,60.93198596,1.68839E-05,8.58341E-05,18.94446251,-5.12036E-06,-4.40145E-06,-7.1519E-08,0,6.41846E-05,14.0165156
3.29,61.12143184,1.69001E-05,8.58341E-05,18.94471382,-5.12067E-06,-4.40207E-06,-8.8805E-08,0,6.41733E-05,14.01700656
3.3,61.31088024,1.69162E-05,8.58342E-05,18.94496528,-5.12096E-06,-4.40272E-06,-1.06016E-07,0,6.41627E-05,14.01747071
3.31,61.50033115,1.69322E-05,8.58344E-05,18.94521689,-5.12124E-06,-4.40339E-06,-1.23146E-07,0,6.41526E-05,14.01790822
3.32,61.68978458,1.6948E-05,8.58346E-05,18.94546862,-5.12152E-06,-4.40409E-06,-1.40188E-07,0,6.41429E-05,14.01831927
3.33,61.87924052,1.69637E-05,8.58348E-05,18.94572047,-5.12178E-06,-4.40482E-06,-1.57136E-07,0,6.41339E-05,14.01870405
3.34,62.06869899,1.69792E-05,8.58351E-05,18.94597244,-5.12202E-06,-4.40556E-06,-1.73985E-07,0,6.41253E-05,14.01906273
3.35,62.25815997,1.69946E-05,8.58354E-05,18.94622451,-5.12226E-06,-4.40633E-06,-1.90726E-07,0,6.41173E-05,14.0193955
3.36,62.44762348,1.70098E-05,8.58358E-05,18.94647667,-5.12249E-06,-4.40712E-06,-2.07356E-07,0,6.41098E-05,14.01970253
3.37,62.6370895,1.70248E-05,8.58362E-05,18.94672891,-5.12271E-06,-4.40793E-06,-2.23869E-07,0,6.41026E-05,14.019984
3.38,62.82655805,1.70397E-05,8.58367E-05,18.94698123,-5.12291E-06,-4.40876E-06,-2.40258E-07,0,6.4096E-05,14.0202401
3.39,63.01602913,1.70544E-05,8.58372E-05,18.9472336,-5.12311E-06,-4.40961E-06,-2.56521E-07,0,6.40898E-05,14.02047098
3.4,63.20550273,1.7069E-05,8.58377E-05,18.94748603,-5.12329E-06,-4.41048E-06,-2.7265E-07,0,6.40841E-05,14.02067685
3.41,63.39497885,1.70834E-05,8.58383E-05,18.94773851,-5.12347E-06,-4.41136E-06,-2.88643E-07,0,6.40789E-05,14.02085786
3.42,63.5844575,1.70976E-05,8.58389E-05,18.94799101,-5.12364E-06,-4.41226E-06,-3.04494E-07,0,6.40739E-05,14.0210142
3.43,63.77393867,1.71116E-05,8.58395E-05,18.94824354,-5.12379E-06,-4.41318E-06,-3.20199E-07,0,6.40696E-05,14.02114605
3.44,63.96342237,1.71255E-05,8.58402E-05,18.94849609,-5.12394E-06,-4.4141E-06,-3.35755E-07,0,6.40655E-05,14.02125357
3.45,64.15290859,1.71392E-05,8.58409E-05,18.94874864,-5.12408E-06,-4.41504E-06,-3.51156E-07,0,6.40619E-05,14.02133696
3.46,64.34239734,1.71527E-05,8.58417E-05,18.94900119,-5.12421E-06,-4.416E-06,-3.664E-07,0,6.40588E-05,14.02139637
3.47,64.53188861,1.7166E-05,8.58425E-05,18.94925373,-5.12434E-06,-4.41696E-06,-3.81484E-07,0,6.40559E-05,14.02143198
3.48,64.72138241,1.71791E-05,8.58433E-05,18.94950624,-5.12445E-06,-4.41794E-06,-3.96403E-07,0,6.40535E-05,14.02144397
3.49,64.91087874,1.7192E-05,8.58442E-05,18.94975873,-5.12455E-06,-4.41892E-06,-4.11155E-07,0,6.40514E-05,14.02143252
3.5,65.10037759,1.72047E-05,8.58451E-05,18.95001118,-5.12465E-06,-4.41991E-06,-4.25737E-07,0,6.40497E-05,14.02139779
3.51,65.28987896,1.72173E-05,8.5846E-05,18.95026357,-5.12474E-06,-4.42092E-06,-4.40146E-07,0,6.40483E-05,14.02133996
3.52,65.47938286,1.72296E-05,8.5847E-05,18.95051591,-5.12482E-06,-4.42193E-06,-4.54379E-07,0,6.40472E-05,14.0212592
3.53,65.66888928,1.72418E-05,8.5848E-05,18.95076819,-5.12489E-06,-4.42294E-06,-4.68434E-07,0,6.40466E-05,14.02115568
3.54,65.85839822,1.72538E-05,8.5849E-05,18.95102039,-5.12496E-06,-4.42397E-06,-4.8231E-07,0,6.40461E-05,14.02102958
3.55,66.04790969,1.72655E-05,8.58501E-05,18.9512725,-5.12502E-06,-4.425E-06,-4.96002E-07,0,6.40461E-05,14.02088106
3.56,66.23742367,1.72771E-05,8.58512E-05,18.95152453,-5.12507E-06,-4.42603E-06,-5.09511E-07,0,6.40464E-05,14.0207103
3.57,66.42694018,1.72885E-05,8.58523E-05,18.95177646,-5.12512E-06,-4.42707E-06,-5.22833E-07,0,6.40468E-05,14.02051746
3.58,66.6164592,1.72997E-05,8.58535E-05,18.95202827,-5.12516E-06,-4.42811E-06,-5.35967E-07,0,6.40477E-05,14.02030272
3.59,66.80598074,1.73107E-05,8.58547E-05,18.95227997,-5.12519E-06,-4.42915E-06,-5.48912E-07,0,6.40488E-05,14.02006624
3.6,66.9955048,1.73215E-05,8.58559E-05,18.95253155,-5.12522E-06,-4.4302E-06,-5.61666E-07,0,6.40502E-05,14.01980819
3.61,67.18503137,1.7332E-05,8.58572E-05,18.95278299,-5.12524E-06,-4.43125E-06,-5.74229E-07,0,6.40518E-05,14.01952875
3.62,67.37456046,1.73424E-05,8.58585E-05,18.95303429,-5.12525E-06,-4.4323E-06,-5.86598E-07,0,6.40537E-05,14.01922808
3.63,67.56409206,1.73526E-05,8.58598E-05,18.95328545,-5.12526E-06,-4.43335E-06,-5.98773E-07,0,6.40559E-05,14.01890634
3.64,67.75362617,1.73626E-05,8.58611E-05,18.95353644,-5.12526E-06,-4.4344E-06,-6.10754E-07,0,6.40582E-05,14.0185637
